,CID,name,smiles,7.1,8.1,8.2,8.5,8.6,8.7
6050,56051,Zaltidine,CC1=NC=C(N1)C2=CSC(=N2)N=C(N)N,,,,,,
6051,56052,Ractopamine,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O,,,['Drugs that selectively bind to and activate beta-adrenergic receptors. (See all compounds classified as Adrenergic beta-Agonists.)'],"['/The authors/ investigated the detection, confirmation, and metabolism of the beta-adrenergic agonist ractopamine administered as Paylean to the horse. ... Based on the quantitation ions for ractopamine standards extracted from urine, standard curves showed a linear response for ractopamine concentrations between 10 and 100 ng/mL with a correlation coefficient r > 0.99, whereas standards in the concentration range of 10-1000 ng/mL were fit to a second-order regression curve with r > 0.99. ... Urine concentration of parent ractopamine 24 h post-dose was measured at 360 ng/mL by GC-MS after oral administration of 300 mg. Urinary metabolites were identified by electrospray ionization (+) tandem quadrupole mass spectrometry and were shown to include glucuronide, methyl, and mixed methyl-glucuronide conjugates', 'In a bioavailability study that complied with good laboratory practice (GLP), groups of five male and five female rats were given [14C]ractopamine as a single oral dose at 0.5, 2.0, or 20 mg/kg bw by gavage. The amount of radiolabel was quantified in samples of plasma and whole blood collected for 24 hr after dosing. Comparison of the area under the curve (AUC) of concentration-time for plasma and whole blood indicated that the bioavailability of (14)C-ractopamine was proportional to dose for males and females at doses up to 2.0 mg/kg bw. Increasing the dose to 20 mg/kg bw resulted in an increase in AUC versus dose in males and, to a more pronounced degree, in females. The absolute bioavailability of (14)C-ractopamine in rats cannot be determined from the results of this study since (14)C-ractopamine was not administered intravenously for comparison of oral and intravenous AUC values.', 'Experiments were conducted to determine the total residues remaining in ocular tissues of cattle and turkeys after oral administration of (14)C-ractopamine HCl. Twelve cattle were intraruminally dosed with 0.9 mg /kg/d of (14C-)ractopamine HCl for 7 d. Four cattle each were slaughtered with withdrawal periods of 48, 96, and 144 hr. Radioactive residues were not detectable in whole-eye homogenates from the cattle. Eight male and eight female turkeys per treatment received either 7.5, 22.5, or 30 ppm dietary (14)C-ractopamine HCl (0.33, 1.02, and 1.36 mg/kg/d; treatment groups 1, 2, and 3, respectively) for 7 d, and the birds were slaughtered with a 0-d withdrawal period. Eyes were dissected into retina/choroid/schlera (RCS), cornea/iris (CI), and aqueous humor (AH) fractions. Residues in RCS, CI, and AH of treatment 1 turkeys were not detectable. Residues in AH were < 0.02 ppm in treatment groups 2 and 3. Mean residues in RCS ranged from 0.15 to 0.26 ppm, and mean CI residues ranged from <0.09 to 0.17 ppm for treatment groups 2 and 3, respectively.', 'Ractopamine HCl is a beta-adrenergic leanness-enhancing agent recently approved for use in swine. Depletion of ractopamine in tissues, and elimination of ractopamine and its metabolites in urine, is of interest for the detection of off-label use. The objectives of this study were to measure the residues of ractopamine in livers and kidneys of cattle (n = 6), sheep (n = 6), and ducks (n = 9) after treatment with dietary ractopamine for seven (sheep, ducks) or eight (cattle) consecutive days and to measure the depletion of ractopamine from urine of cattle and sheep. Two cattle and sheep and three ducks were each slaughtered with withdrawal periods of 0, 3, and 7 day. Urine samples were collected daily from cattle and sheep. Tissue ractopamine concentrations were determined using the regulatory method (FDA approved) for ractopamine in swine tissues. Ractopamine residues in urine samples were measured before and after hydrolysis of conjugates. Analysis was performed with HPLC using fluorescence detection after liquid- (hydrolyzed samples) and(or) solid-phase extraction. No residues were detected in duck tissues. Liver residues in sheep averaged 24.0 and 2.6 ppb after 0- and 3-day withdrawal periods, respectively. Sheep liver residues after a 7-day withdrawal period were less than the limit of quantification (2.5 ppb). Sheep kidney residues were 65.1 and undetectable at 0- and at 3- and 7-day, withdrawal periods, respectively. Cattle liver residues were 9.3, 2.5, and undetectable after 0-, 3-, and 7-day withdrawal periods, respectively; kidney residues were 97.5, 3.4, and undetectable at the same respective withdrawal periods. Concentrations of parent ractopamine in sheep urine were 9.8+ or - 3.3 ppb on withdrawal d 0 and were below the LOQ (5 ppb) beyond the 2-day withdrawal period. After the hydrolysis of conjugates, ractopamine concentrations were 5,272 + or - 1,361 ppb on withdrawal d 0 and 178 + or - 78 ppb on withdrawal d 7. Ractopamine concentrations in cattle urine ranged from 164+ or - 61.7 ng/mL (withdrawal d 0) to below the LOQ (50 ppb) on withdrawal day 4. After the hydrolysis of conjugates in cattle urine, ractopamine concentrations were 4,129+ or - 2,351 ppb (withdrawal day 0) to below the LOQ (withdrawal d 6). These data indicate that after the hydrolysis of conjugates, ractopamine should be detectable in urine of sheep as long as 7 day after the last exposure to ractopamine and as long as 5 day after withdrawal in cattle.', 'For more Absorption, Distribution and Excretion (Complete) data for RACTOPAMINE (16 total), please visit the HSDB record page.']","['In urine, only a minor fraction of radioactivity recovered was parent ractopamine. Swine excreted about 4-16% of the parent compound in the urine after a single oral dose of ractopamine. After repeated doses, the amount of unchanged drug increased to 36-85% of total radioactivity in the urine collected on day 4 of a 4-day dosing regimen. In rats injected with (14)C-ractopamine at 9 mg/kg bw intraperitoneally, parent drug represented 22.6% of total urinary radioactivity while only 1.9% of radioactivity was associated with unchanged ractopamine after an oral dose of 9.9 mg/kg bw. The greater proportion of parent drug in the urine after parenteral administration than after oral administration suggests that liver and intestine play an important role in the biotransformation of ractopamine after oral administration. Therefore, although well absorbed from the gastrointestinal tract, the systemic availability of parent ractopamine is reduced, owing to a significant first-pass metabolism.', ""In the bile of rats dosed orally with (14)C-ractopamine, at least seven different crude metabolite fractions were partitioned chromatographically. Four of the crude metabolite fractions representing 76% of biliary radioactivity were isolated and identified with a sulfate-ester/glucuronic acid diconjugate of ractopamine as the main metabolite (46% of total biliary radioactivity). A further 6% of radioactivity was identified as a monosulfate conjugate and 25% as monoglucuronides of ractopamine. The site of sulfation was established at the C-10' phenol (aromatic ring attached to carbinol). The sulfate conjugation was not stereospecific. The major site of glucuronidation was the C-10 phenol (phenol attached to the nitrogen substituent)."", 'After a withdrawal of 6 hr (rats, dogs) or 12hr (swine, cattle), unchanged ractopamine represented 40, 14, 52, and 13-16% of the total extractable and identifiable residues in the rat, dog, pig, and cattle livers, respectively, and 21, 29, 28-30, and 14% in the kidneys, respectively. After a withdrawal of 24 hr and 72 hr, parent ractopamine represented 14.1% and 3.6% in liver, and 27.5% and 3% of total residues in kidney, respectively, in swine. The remaining residue was found to comprise conjugates of ractopamine. The chromatographic profiles of the (14)C-labelled residue extracts of rat, dog, pig, and cattle liver were qualitatively similar. The laboratory animals had generally a higher percentage of metabolites as residues. Studies in rats and dogs showed that urine from animals dosed with (14)C-ractopamine contained the same four glucuronide metabolites of ractopamine as in pigs. It is concluded that the dogs and rats used in the toxicological studies were exposed to the same metabolites as those found in the edible tissues of pigs and cattle.', 'In studies in rats, dogs, pigs, and cattle fed (14)C-ractopamine, a fourth metabolite was identified as a glucuronic acid diconjugate. The conjugation of the hydroxyl groups in both the aromatic ring attached to the carbinol and the phenol attached to the nitrogen substituent was not stereospecific.', 'For more Metabolism/Metabolites (Complete) data for RACTOPAMINE (8 total), please visit the HSDB record page.']","['Elimination 1/2 life = 6-7 hours; [HSDB]', 'The elimination half-life was about 6-7 hr.', 'The results of a study in six healthy male human volunteers receiving a single oral dose of 40 mg of ractopamine hydrochloride indicate a similar profile of pharmacokinetics and biotransformation in humans and animals. ... The half-life in plasma was about 4 hr.']"
6052,56053,"Methyl 4-oxo-4-(1,3,4-thiadiazol-2-ylamino)but-2-enoate",COC(=O)C=CC(=O)NC1=NN=CS1,,,,,,
6053,56054,"N'-(1,3,4-thiadiazol-2-yl)but-2-enediamide",C1=NN=C(S1)NC(=O)C=CC(=O)N,,,,,,
6054,56055,"N-methyl-N'-(1,3,4-thiadiazol-2-yl)but-2-enediamide",CNC(=O)C=CC(=O)NC1=NN=CS1,,,,,,
6055,56056,"4-Oxo-4-(1,3,4-thiadiazol-2-ylamino)but-2-enoic acid",C1=NN=C(S1)NC(=O)C=CC(=O)O,,,,,,
6056,56057,CID 56057,CCC1=NN=C(S1)NC(=O)C=CC(=O)OC,,,,,,
6057,56058,CID 56058,CC(C)CC1=NN=C(S1)NC(=O)C=CC(=O)OC,,,,,,
6058,56059,CID 56059,CCCCC1=NN=C(S1)NC(=O)C=CC(=O)OC,,,,,,
6059,56060,"1-Chloro-2,3-dimethoxybenzene",COC1=C(C(=CC=C1)Cl)OC,,,,,,
6060,56061,"1,2-Dichloro-3,4-dimethoxybenzene",COC1=C(C(=C(C=C1)Cl)Cl)OC,,,,,,
6061,56062,"1,5-Dichloro-2,3-dimethoxybenzene",COC1=C(C(=CC(=C1)Cl)Cl)OC,,,,,,
6062,56063,"1,4-Dichloro-2,3-dimethoxybenzene",COC1=C(C=CC(=C1OC)Cl)Cl,,,,,,
6063,56064,CID 56064,C1CN(C(=O)N1)N=CC(=O)C2=CC=C(O2)[N+](=O)[O-],,,,,,
6064,56065,"Glycine, N-(N,N-bis(2-chloroethyl)sulfamoyl)-, ethyl ester",CCOC(=O)CNS(=O)(=O)N(CCCl)CCCl,,,,,,
6065,56066,"5-[[[(1R,2R)-2-hydroxy-3-phenoxycyclopentyl]amino]methyl]-2-methyl-6,7-dihydro-5H-1-benzothiophen-4-one",CC1=CC2=C(S1)CCC(C2=O)CN[C@@H]3CCC([C@@H]3O)OC4=CC=CC=C4,,,,,,
6066,56067,CID 56067,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)[O-])O.[Na+],,,,,,
6067,56068,Methylprednisolone 21-suleptanic acid ester,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)O)O,,,,,,
6068,56069,(R)-Bicalutamide,C[C@](CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,,,,,,
6069,56070,"Diselenide, bis(2,2-diethoxyethyl)-",CCOC(C[Se][Se]CC(OCC)OCC)OCC,,,,,,
6070,56071,"Hydrazinesulfonamide, N,N-bis(2-chloroethyl)-",C(CCl)N(CCCl)S(=O)(=O)NN,,,,,,
6071,56072,"Butyronitrile, 4,4'-iminodi-",C(CC#N)CNCCCC#N,,,,,,
6072,56073,3-hydroxy-N-[(5-nitrofuran-2-yl)methylideneamino]butanamide,CC(CC(=O)NN=CC1=CC=C(O1)[N+](=O)[O-])O,,,,,,
6073,56074,"Barbituric acid, 5-(2-bromoallyl)-5-ethyl-",CCC1(C(=O)NC(=O)NC1=O)CC(=C)Br,,,,,,
6074,56075,"4,5-Bis(allyloxy)-2-imidazolidinone",C=CCOC1C(NC(=O)N1)OCC=C,,,,,,
6075,56076,"alpha,4-Dimethyl-2,5-dioxo-4-imidazolidineacetic acid ethyl ester",CCOC(=O)C(C)C1(C(=O)NC(=O)N1)C,,,,,,
6076,56077,Chlorothioacetic acid S-2-aminoethyl ester hydrochloride,C(CSC(=O)CCl)[NH3+].[Cl-],,,,,,
6077,56078,S-(2-aminoethyl) 2-chloroethanethioate,C(CSC(=O)CCl)N,,,,,,
6078,56079,"Ethene;2-methylidene-1,3-dioxepane",C=C.C=C1OCCCCO1,,,,,,
6079,56080,"2-Methylene-1,3-dioxepane",C=C1OCCCCO1,,,,,,
6080,56081,3-Methyl-2-methoxybenzamide,CC1=C(C(=CC=C1)C(=O)N)OC,,,,,,
6081,56082,"Carbonodithioic acid, S-(2-(2,3-dihydro-3-oxo-4H-1,4-benzoxazin-4-yl)-2-oxoethyl) O-(2-methylpropyl) ester",CC(C)COC(=S)SCC(=O)N1C(=O)COC2=CC=CC=C21,,,,,,
6082,56083,"Carbonodithioic acid, S-(2-(2,3-dihydro-3-oxo-4H-1,4-benzoxazin-4-yl)-2-oxoethyl) O-(3-methylbutyl) ester",CC(C)CCOC(=S)SCC(=O)N1C(=O)COC2=CC=CC=C21,,,,,,
6083,56084,"Carbamodithioic acid, diethyl-, 2-(2,3-dihydro-3-oxo-4H-1,4-benzoxazin-4-yl)-2-oxoethyl ester",CCN(CC)C(=S)SCC(=O)N1C(=O)COC2=CC=CC=C21,,,,,,
6084,56085,"1H-Isoindole-1,3(2H)-dione, 3a,4,7,7a-tetrahydro-2-(3-(4-(2-methylphenyl)-1-piperazinyl)propyl)-, dihydrochloride",CC1=CC=CC=C1N2CCN(CC2)CCCN3C(=O)C4CC=CCC4C3=O.Cl.Cl,,,,,,
6085,56086,"2-[3-[4-(2-Methylphenyl)piperazin-1-yl]propyl]-3a,4,7,7a-tetrahydroisoindole-1,3-dione",CC1=CC=CC=C1N2CCN(CC2)CCCN3C(=O)C4CC=CCC4C3=O,,,,,,
6086,56087,"1H-Isoindole-1,3(2H)-dione, 3a,4,7,7a-tetrahydro-2-(3-(4-(4-methylphenyl)-1-piperazinyl)propyl)-, dihydrochloride",CC1=CC=C(C=C1)N2CCN(CC2)CCCN3C(=O)C4CC=CCC4C3=O.Cl.Cl,,,,,,
6087,56088,"2-[3-[4-(4-Methylphenyl)piperazin-1-yl]propyl]-3a,4,7,7a-tetrahydroisoindole-1,3-dione",CC1=CC=C(C=C1)N2CCN(CC2)CCCN3C(=O)C4CC=CCC4C3=O,,,,,,
6088,56089,"1H-Isoindole-1,3(2H)-dione, 3a,4,7,7a-tetrahydro-2-(3-(4-(2-chlorophenyl)-1-piperazinyl)propyl)-, dihydrochloride",C1CN(CCN1CCCN2C(=O)C3CC=CCC3C2=O)C4=CC=CC=C4Cl.Cl.Cl,,,,,,
6089,56090,"2-[3-[4-(2-Chlorophenyl)piperazin-1-yl]propyl]-3a,4,7,7a-tetrahydroisoindole-1,3-dione",C1CN(CCN1CCCN2C(=O)C3CC=CCC3C2=O)C4=CC=CC=C4Cl,,,,,,
6090,56091,"3-Azabicyclo(3.2.1)octane-2,4-dione, 1,8,8-trimethyl-3-(3-(4-(2-methylphenyl)-1-piperazinyl)propyl)-, dihydrochloride",CC1=CC=CC=C1C2CNCCN2CCCN3C(=O)C4CCC(C3=O)(C4(C)C)C.Cl.Cl,,,,,,
6091,56092,"1,8,8-Trimethyl-3-[3-[2-(2-methylphenyl)piperazin-1-yl]propyl]-3-azabicyclo[3.2.1]octane-2,4-dione",CC1=CC=CC=C1C2CNCCN2CCCN3C(=O)C4CCC(C3=O)(C4(C)C)C,,,,,,
6092,56093,"3-Azabicyclo(3.2.1)octane-2,4-dione, 1,8,8-trimethyl-3-(3-(4-(4-methylphenyl)-1-piperazinyl)propyl)-, dihydrochloride",CC1=CC=C(C=C1)N2CCN(CC2)CCCN3C(=O)C4CCC(C3=O)(C4(C)C)C.Cl.Cl,,,,,,
6093,56094,"1,8,8-Trimethyl-3-[3-[4-(4-methylphenyl)piperazin-1-yl]propyl]-3-azabicyclo[3.2.1]octane-2,4-dione",CC1=CC=C(C=C1)N2CCN(CC2)CCCN3C(=O)C4CCC(C3=O)(C4(C)C)C,,,,,,
6094,56095,"3-Azabicyclo(3.2.1)octane-2,4-dione, 3-(3-(4-(2-chlorophenyl)-1-piperazinyl)propyl)-1,8,8-trimethyl-, dihydrochloride",CC1(C2CCC1(C(=O)N(C2=O)CCCN3CCN(CC3)C4=CC=CC=C4Cl)C)C.Cl.Cl,,,,,,
6095,56096,"3-[3-[4-(2-Chlorophenyl)piperazin-1-yl]propyl]-1,8,8-trimethyl-3-azabicyclo[3.2.1]octane-2,4-dione",CC1(C2CCC1(C(=O)N(C2=O)CCCN3CCN(CC3)C4=CC=CC=C4Cl)C)C,,,,,,
6096,56097,"3-Azabicyclo(3.2.1)octane-2,4-dione, 3-(3-(4-(3-chlorophenyl)-1-piperazinyl)propyl)-1,8,8-trimethyl-, dihydrochloride",CC1(C2CCC1(C(=O)N(C2=O)CCCN3CCN(CC3)C4=CC=C(C=C4)Cl)C)C.Cl.Cl,,,,,,
6097,56098,"3-[3-[4-(4-Chlorophenyl)piperazin-1-yl]propyl]-1,8,8-trimethyl-3-azabicyclo[3.2.1]octane-2,4-dione",CC1(C2CCC1(C(=O)N(C2=O)CCCN3CCN(CC3)C4=CC=C(C=C4)Cl)C)C,,,,,,
6098,56099,"Isoxazole, 5-(2-(dimethylamino)acetamido)-3-methyl-",CC1=NOC(=C1)NC(=O)CN(C)C,,,,,,
6099,56100,CID 56100,CC1=NC(=CC2=CC=CC=C2)C(=O)N1C3=CC=CC=C3C4=NC5=CC=CC=C5N4,,,,,,
6100,56101,3-[2-(1H-benzimidazol-2-yl)phenyl]-5-[(4-methoxyphenyl)methylidene]-2-methylimidazol-4-one,CC1=NC(=CC2=CC=C(C=C2)OC)C(=O)N1C3=CC=CC=C3C4=NC5=CC=CC=C5N4,,,,,,
6101,56102,CID 56102,CC1=NC(=CC2=CC(=C(C=C2)OC)OC)C(=O)N1C3=CC=CC=C3C4=NC5=CC=CC=C5N4,,,,,,
6102,56103,CID 56103,CC1=NC(=CC2=CC=CC=C2)C(=O)N1C3=CC=CC(=C3)C4=NC5=CC=CC=C5N4,,,,,,
6103,56104,CID 56104,CC1=NC(=CC2=CC=C(C=C2)OC)C(=O)N1C3=CC=CC(=C3)C4=NC5=CC=CC=C5N4,,,,,,
6104,56105,CID 56105,CC1=NC(=CC2=CC(=C(C=C2)OC)OC)C(=O)N1C3=CC=CC(=C3)C4=NC5=CC=CC=C5N4,,,,,,
6105,56106,"1H-BENZOTRIAZOLE, compd. with CYCLOHEXANAMINE (1:1)",C1CCC(CC1)N.C1=CC2=NNN=C2C=C1,,,,,,
6106,56107,"4,5-Dipropoxy-2-imidazolidinone",CCCOC1C(NC(=O)N1)OCCC,,,,,,
6107,56108,Oxodipine,CCOC(=O)C1=C(NC(=C(C1C2=C3C(=CC=C2)OCO3)C(=O)OC)C)C,,,['A class of drugs that act by selective inhibition of calcium influx through cellular membranes. (See all compounds classified as Calcium Channel Blockers.)'],,['Oxodipine has known human metabolites that include Oxodipine(m1) and Oxodipine(m2).'],
6108,56109,(2-Benzothiazolylamino)oxoacetic acid,C1=CC=C2C(=C1)N=C(S2)NC(=O)C(=O)O,,,,,,
6109,56110,CID 56110,CC[N+](C)(CC)CCSP(=O)OCCN(C)C.COS(=O)(=O)[O-],,,,,,
6110,56111,CID 56111,CC[N+](C)(CC)CCSP(=O)OCCN(C)C,,,,,,
6111,56112,N-((1-Ethyl-2-pyrrolidinyl)methyl)-2-methoxy-5-(N-methylmethanesulfonamido)benzamide,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)N(C)S(=O)(=O)C)OC,,,,,,
6112,56113,N-((1-Ethyl-2-pyrrolidinyl)methyl)-2-methoxy-5-((dimethylsulfamoyl)methylamino)benzamide,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)NCS(=O)(=O)N(C)C)OC,,,,,,
6113,56114,"Benzamide, 5-(((dimethylamino)sulfonyl)methylamino)-N-((1-ethyl-2-pyrrolidinyl)methyl)-2-methoxy-4-methyl-",CCN1CCCC1CNC(=O)C2=C(C=C(C(=C2)NCS(=O)(=O)N(C)C)C)OC,,,,,,
6114,56115,"Benzamide, 4-chloro-5-(((dimethylamino)sulfonyl)methylamino)-N-((1-ethyl-2-pyrrolidinyl)methyl)-2-methoxy-",CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)Cl)NCS(=O)(=O)N(C)C,,,,,,
6115,56116,"2-[5-(1,3-Benzodioxol-5-yl)penta-2,4-dienoylamino]acetic acid",C1OC2=C(O1)C=C(C=C2)C=CC=CC(=O)NCC(=O)O,,,,,,
6116,56117,"2-[5-(1,3-Benzodioxol-5-yl)penta-2,4-dienoylamino]-2-methylpropanoic acid",CC(C)(C(=O)O)NC(=O)C=CC=CC1=CC2=C(C=C1)OCO2,,,,,,
6117,56118,CID 56118,CCC(C)[C@@H](C(=O)O)NC(=O)C=CC=CC1=CC2=C(C=C1)OCO2,,,,,,
6118,56119,CID 56119,C1OC2=C(O1)C=C(C=C2)C=CC=CC(=O)NC(C3=CC=CC=C3)C(=O)O,,,,,,
6119,56120,"Glycine, N-(4,5-dichloro-2-nitrophenyl)-, ethyl ester",CCOC(=O)CNC1=CC(=C(C=C1[N+](=O)[O-])Cl)Cl,,,,,,
6120,56121,2-(o-Iodophenoxy)butyric acid,CCC(C(=O)O)OC1=CC=CC=C1I,,,,,,
6121,56122,2-(p-Iodophenoxy)butyric acid,CCC(C(=O)O)OC1=CC=C(C=C1)I,,,,,,
6122,56123,"2-(3,6-Dichloro-2,4-diiodophenoxy)butyric acid",CCC(C(=O)O)OC1=C(C(=C(C=C1Cl)I)Cl)I,,,,,,
6123,56124,CID 56124,C1=C(C=C(C(=C1I)OCC=CC(=O)O)I)I,,,,,,
6124,56125,CID 56125,C(C(C(=O)OS(=O)(=O)[O-])N)S.[Na+],,,,,,
6125,56126,Cysteinsulphonic acid,C(C(C(=O)OS(=O)(=O)O)N)S,,,,,,
6126,56127,"2-(2,3,4,5-Tetraiodophenoxy)butyric acid",CCC(C(=O)O)OC1=CC(=C(C(=C1I)I)I)I,,,,,,
6127,56128,"2-(2,3,5,6-Tetraiodophenoxy)butyric acid",CCC(C(=O)O)OC1=C(C(=CC(=C1I)I)I)I,,,,,,
6128,56129,"2-(2,4,5-Triiodophenoxy)butyric acid",CCC(C(=O)O)OC1=CC(=C(C=C1I)I)I,,,,,,
6129,56130,"2-(3,4,5-Triiodophenoxy)butyric acid",CCC(C(=O)O)OC1=CC(=C(C(=C1)I)I)I,,,,,,
6130,56131,"Butyric acid, 4-(2,4,5-triiodophenoxy)-",C1=C(C(=CC(=C1I)I)I)OCCCC(=O)O,,,,,,
6131,56132,CID 56132,CC1[C@H](C(=O)N1OCC(=O)OCC(=O)OC(C)(C)C)NC(=O)C(=NOC)C2=CSC(=N2)N,,,,,,
6132,56133,"N-Cyclopentyl-1,4-butanediamine",C1CCC(C1)NCCCCN,,,,,,
6133,56134,5-(2-Aminopropan-2-yl)-2-methylcyclohexan-1-amine,CC1CCC(CC1N)C(C)(C)N,,,,,,
6134,56135,"N-Cyclohexyl-N'-methyl-1,3-propanediamine",CNCCCNC1CCCCC1,,,,,,
6135,56136,gamma-Methyl-1-piperazinepropanamine,CC(CCN)N1CCNCC1,,,,,,
6136,56137,2-[(6-Amino-3-methylhexyl)amino]ethan-1-ol,CC(CCCN)CCNCCO,,,,,,
6137,56138,"Ethanol, 2-((1,1-dimethyl-2-((1-methylethyl)amino)ethyl)amino)-",CC(C)NCC(C)(C)NCCO,,,,,,
6138,56139,"Ethanol, 2-((2-(dimethylamino)-1,1-dimethylethyl)amino)-",CC(C)(CN(C)C)NCCO,,,,,,
6139,56140,N-(3-(Dimethylamino)propyl)alanine,CC(C(=O)O)NCCCN(C)C,,,,,,
6140,56141,N-(2-(Dimethylamino)ethyl)alanine,CC(C(=O)O)NCCN(C)C,,,,,,
6141,56142,N-(3-(Cyclohexylamino)propyl)alanine,CC(C(=O)O)NCCCNC1CCCCC1,,,,,,
6142,56143,N-(3-(Cyclohexylamino)propyl)-2-methylalanine,CC(C)(C(=O)O)NCCCNC1CCCCC1,,,,,,
6143,56144,N-(2-Amino-2-methylpropyl)-2-methylalanine,CC(C)(CNC(C)(C)C(=O)O)N,,,,,,
6144,56145,N-(3-(2-Methyl-1-piperidinyl)propyl)alanine,CC1CCCCN1CCCNC(C)C(=O)O,,,,,,
6145,56146,"Butanoic acid, 3-((3-(2-methyl-1-piperidinyl)propyl)amino)-",CC1CCCCN1CCCNC(C)CC(=O)O,,,,,,
6146,56147,"ACETAMIDE, 2-(p-CHLOROANILINO)-N,N-DIMETHYL-",CN(C)C(=O)CNC1=CC=C(C=C1)Cl,,,,,,
6147,56148,2-(3-Iodophenoxy)butanoic acid,CCC(C(=O)O)OC1=CC(=CC=C1)I,,,,,,
6148,56149,"2-(2,4-Diiodophenoxy)butyric acid",CCC(C(=O)O)OC1=C(C=C(C=C1)I)I,,,,,,
6149,56150,"2-(2,5-Diiodophenoxy)butyric acid",CCC(C(=O)O)OC1=C(C=CC(=C1)I)I,,,,,,
6150,56151,"2-(3,4-Diiodophenoxy)butyric acid",CCC(C(=O)O)OC1=CC(=C(C=C1)I)I,,,,,,
6151,56152,"2-(3,5-Diiodophenoxy)butyric acid",CCC(C(=O)O)OC1=CC(=CC(=C1)I)I,,,,,,
6152,56153,"Butyric acid, 4-(2,4-diiodophenoxy)-",C1=CC(=C(C=C1I)I)OCCCC(=O)O,,,,,,
6153,56154,"ANILINE, o-METHOXY-N-(2-OXAZOLINYL)-",COC1=CC=CC=C1NC2=NCCO2,,,,,,
6154,56155,"ETHYLAMINE, 2-((p-CHLOROPHENYL)THIO)-N,N-DIMETHYL-",CN(C)CCSC1=CC=C(C=C1)Cl,,,,,,
6155,56156,"2-Norbornanamine, N,3-dimethyl-, hydrochloride",CC1C2CCC(C2)C1[NH2+]C.[Cl-],,,,,,
6156,56157,"N,3-dimethylbicyclo[2.2.1]heptan-2-amine",CC1C2CCC(C2)C1NC,,,,,,
6157,56158,N(sup 6)-(Methoxycarbonyl)-N(sup 6)-nitroso-L-lysine,COC(=O)N(CCCC[C@@H](C(=O)O)N)N=O,,,,,,
6158,56159,N(sup 6)-((2-Chloroethoxy)carbonyl)-N(sup 6)-nitroso-L-lysine,C(CCN(C(=O)OCCCl)N=O)C[C@@H](C(=O)O)N,,,,,,
6159,56160,Chlorimuron-ethyl,CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)Cl)OC,,,,"['The compound /chlorimuron-ethyl/ is absorbed from the gastrointestinal tract and is eliminated equally in urine and feces with a biological half-life of about 50 hours. Chlorimuron-ethyl is distributed throughout the body, with the largest portions found in the liver.']","['Chlorimuron-ethyl was ...extensively metabolized by both male and female rats at the low and high dose. Excretion was monitored up to 168 hrs and the elimination of radioactivity was equal via the urine and feces for the low and high dose. The half-life is 50 hrs. /Five/... major metabolites .../were found/.', ""(14)C Chlorimuron ethyl was readily absorbed by the roots of young intact corn seedlings and through the cut ends of excised leaves, but it was not readily absorbed by intact leaves. Under the conditions employed, (14)C-chlorimuron ethyl was metabolized at a moderate rate in both intact roots and excised leaves (ca 2.4 nmol/g fresh weight tissue/hr). Based upon HPLC analysis, (14)C-chlorimuron ethyl appeared to be metabolized by similar routes in both the roots and leaves. (14)C Chlorimuron ethyl and 10 radioactive metabolites were detected in the roots of corn 7 hr following herbicide treatment. (14)C-Chlorimuron ethyl and the following metabolites, listed in approximate order of their abundance, were isolated and characterized: chlorimuron ethyl (N-(4-chloro-6-methoxypyrimidine-2-yl)-N'-(2-ethoxycarbonylbenzene-sulfonyl)urea; N-(4-chloro-5-hydroxy-6-methoxypyrimidine-2-yl)-N'-(2-ethoxy carbonylbenzenesulfonyl)urea, 2-ethoxycarbonylbenzene sulfonamide, N-(4-(S-glutathionyl)-6-methoxypyrimidine-2-yl)-N'-(2-etho xycarbonyl benzenesulfonyl)urea, N-(4-(S-glutathionyl)-5-hydroxy-6-methoxypyrimidine-2-yl)- N'-(2- ethoxycarbonylbenzenesulfonyl)urea, N-(4-chloro-5-(O-beta-D-glucosyl)-6-methoxypyrimidine-2-yl)-N'ethoxy carbonylbenzenesulfonyl)urea, and N-(4-(S-cysteinyl)-6-methoxypyrimidine-2-yl)-N'-(2-ethoxycarbonyl- benzenesulfonyl)urea. Chlorimuron ethyl and these metabolites were purified by HPLC and were characterized by fast atom bombardment mass spectrometry. In addition to fast atom bombardment mass spectrometry, the following methods were used in the characterization of some metabolites: synthesis, hydrolysis with beta-glucosidase, analysis of hydrolysis products, electron impact MS, and proton nuclear magnetic resonance (400 MH).""]",['About 50 hours']
